Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771903814209,400,400,400,499,400,399,400,399,399,400,399,400,400,470,499,474,499,400,449,584,8.69565200805664,4.545454502105713,0,0,8.69565200805664,9.090909004211426,4.545454502105713,0,0,4.761904716491699,4.34782600402832,4.545454502105713,13.043478012084961,0,23.809524536132813,4.34782600402832,0,0,0,8.333333969116211,0,16376,505,22552,41,0,171477.4813232422,12456.472534179688,264.969482421875,33336799232,0,5234896896,0
200,1771903814209,400,400,400,499,400,399,400,399,399,400,399,400,400,470,499,474,499,400,449,584,8.69565200805664,4.545454502105713,0,0,8.69565200805664,9.090909004211426,4.545454502105713,0,0,4.761904716491699,4.34782600402832,4.545454502105713,13.043478012084961,0,23.809524536132813,4.34782600402832,0,0,0,8.333333969116211,0,16376,505,22552,41,0,171477.6690673828,12456.518920898438,264.969482421875,33336799232,0,5234896896,0
199,1771903814410,400,400,400,499,400,399,400,399,399,400,399,400,400,470,499,474,499,400,449,584,0,0,0,0,4,0,0,0,4,0,0,0,0,0,16.666667938232422,0,0,0,0,0,0,16376,505,22552,41,0,171479.2811279297,12456.571960449219,264.969482421875,33336799232,0,5235150848,0
199,1771903814610,400,400,400,499,400,399,400,399,399,400,399,400,400,470,499,474,499,400,449,584,0,0,0,0,4,0,0,0,4,0,0,0,0,0,16.666667938232422,0,0,0,0,0,0,16376,505,22552,41,0,171480.84197998047,12456.59033203125,264.969482421875,33336799232,0,5235662848,0
199,1771903814811,400,400,400,499,400,399,400,399,399,400,399,400,400,470,499,474,499,400,449,584,5.263157844543457,0,2.4390242099761963,0,0,0,0,0,5,0,0,0,5.128205299377441,0,27.5,0,7.500000476837158,0,2.5,0,0,16376,505,22924,41,0,171482.5213623047,12456.756652832031,264.969482421875,33336799232,0,5234503680,0
199,1771903815011,400,400,400,499,400,399,400,399,399,400,399,400,400,470,499,474,499,400,449,584,5.263157844543457,0,2.4390242099761963,0,0,0,0,0,5,0,0,0,5.128205299377441,0,27.5,0,7.500000476837158,0,2.5,0,0,16376,505,22924,41,0,171484.03424072266,12456.780944824219,264.969482421875,33336799232,0,5228236800,0
199,1771903815211,400,400,400,499,400,399,400,399,399,400,399,400,400,470,499,474,499,400,449,584,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,20,0,0,0,0,16376,505,22924,41,0,171485.53619384766,12456.797485351563,264.969482421875,33336799232,0,5228236800,0
199,1771903815411,400,400,400,499,400,399,400,399,399,400,399,400,400,470,499,474,499,400,449,584,0,0,0,0,0,14.285715103149414,0,0,13.043478012084961,0,0,0,9.523809432983398,0,5,0,15.789472579956055,0,4.761904716491699,0,0,16376,505,22924,41,0,171487.11694335938,12456.89208984375,264.969482421875,33336799232,0,5216022528,0
199,1771903815611,400,400,400,499,400,399,400,399,399,400,399,400,400,470,499,474,499,400,449,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,16376,505,22924,41,0,171488.61944580078,12456.906982421875,264.969482421875,33336799232,0,5216022528,0
199,1771903815811,400,400,400,499,400,399,400,399,399,400,399,400,400,470,499,474,499,400,449,584,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,22.72727394104004,0,0,0,0,16376,505,20728,41,0,171490.1065673828,12456.920593261719,264.969482421875,33336799232,0,5216022528,0
