Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771549641745,400,2510,400,400,1703,1453,2488,2466,1837,1871,400,2164,2112,400,3493,400,400,2376,1254,469,5.128205299377441,2.6315789222717285,2.702702760696411,2.6315789222717285,15.789472579956055,10.526315689086914,5.263157844543457,2.702702760696411,12.5,2.702702760696411,7.500000476837158,7.894736289978027,5,5,10.526315689086914,5,7.894736289978027,12.820513725280762,7.894736289978027,7.894736289978027,0,16376,15995,5224,42,0,245871.85217285156,32212.652709960938,1920.3137817382813,33336795136,0,6246625280,0
200,1771549641745,400,2510,400,400,1703,1453,2488,2466,1837,1871,400,2164,2112,400,3493,400,400,2376,1254,469,5.128205299377441,2.6315789222717285,2.702702760696411,2.6315789222717285,15.789472579956055,10.526315689086914,5.263157844543457,2.702702760696411,12.5,2.702702760696411,7.500000476837158,7.894736289978027,5,5,10.526315689086914,5,7.894736289978027,12.820513725280762,7.894736289978027,7.894736289978027,0,16376,15995,5224,42,0,245872.111328125,32212.739501953125,1920.3137817382813,33336795136,0,6250651648,0
200,1771549641946,400,2510,400,400,1703,1453,2488,2466,1837,1871,400,2164,2112,400,3493,400,400,2376,1254,469,60.000003814697266,0,3.846153974533081,0,7.407407283782959,0,3.846153974533081,7.407407283782959,7.692307949066162,0,0,3.7037036418914795,0,0,14.814814567565918,0,26.923078536987305,0,25,0,0,16376,15995,5343,42,0,245874.8983154297,32213.976013183594,1920.3137817382813,33336795136,0,6360596480,0
200,1771549642146,400,2510,400,400,1703,1453,2488,2466,1837,1871,400,2164,2112,400,3493,400,400,2376,1254,469,100,0,85,0,0,0,4.761904716491699,0,0,4.761904716491699,0,0,0,0,0,0,10,0,15.789472579956055,0,0,16376,15995,5591,42,0,245878.60192871094,32216.17041015625,1920.3137817382813,33336795136,0,6410727424,0
199,1771549642346,400,2510,400,400,1703,1453,2488,2466,1837,1871,400,2164,2112,400,3493,400,400,2376,1254,469,85,10.526315689086914,60.000003814697266,0,0,4.761904716491699,0,0,5,0,9.523809432983398,0,0,0,0,0,52.6315803527832,0,25,0,0,16376,15995,5710,42,0,245882.07397460938,32218.082885742188,1920.3137817382813,33336795136,0,6531170304,0
199,1771549642546,400,2510,400,400,1703,1453,2488,2466,1837,1871,400,2164,2112,400,3493,400,400,2376,1254,469,4.761904716491699,14.285715103149414,5,0,0,0,9.523809432983398,0,0,5,0,0,0,0,95,0,55,9.523809432983398,14.285715103149414,5,0,16376,15995,5791,42,0,245884.662109375,32219.046508789063,1920.3137817382813,33336795136,0,6330753024,0
199,1771549642746,400,2510,400,400,1703,1453,2488,2466,1837,1871,400,2164,2112,400,3493,400,400,2376,1254,469,9.523809432983398,0,20,4.761904716491699,13.636363983154297,4.761904716491699,0,5,0,9.523809432983398,0,0,0,0,35,10,0,88.8888931274414,31.57894515991211,0,0,16376,508,6068,42,32,245887.43389892578,32220.21807861328,1920.3137817382813,33336795136,0,5932597248,0
200,1771549642946,400,2510,400,400,1703,1453,2488,2466,1837,1871,400,2164,2112,400,3493,400,400,2376,1254,469,5.263157844543457,0,0,0,0,0,0,0,14.285715103149414,0,0,4.761904716491699,0,0,0,0,68.42105102539063,5,10.526315689086914,0,0,16376,508,6789,43,100,245889.48388671875,32220.769958496094,1920.3137817382813,33336795136,0,6048989184,0
199,1771549643146,400,2510,400,400,1703,1453,2488,2466,1837,1871,400,2164,2112,400,3493,400,400,2376,1254,469,9.523809432983398,0,9.523809432983398,0,5.263157844543457,5,0,4.761904716491699,0,0,4.761904716491699,0,35,0,15.000000953674316,0,60.000003814697266,14.285715103149414,0,0,0,16376,508,12383,43,100,245891.94622802734,32221.550354003906,1920.3137817382813,33336795136,0,6055620608,0
199,1771549643346,400,2510,400,400,1703,1453,2488,2466,1837,1871,400,2164,2112,400,3493,400,400,2376,1254,469,0,4.761904716491699,5.263157844543457,5,0,0,0,0,0,0,0,4.761904716491699,20,0,0,0,78.94737243652344,10,4.761904716491699,0,0,16376,508,17564,44,0,245894.7642211914,32222.74853515625,1920.3137817382813,33336795136,0,6059061248,0
