Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771907682269,817,400,1747,400,2500,2499,2500,993,2499,2500,2499,2499,400,2392,1288,400,3001,1967,400,400,4.34782600402832,4.545454502105713,0,0,0,4.545454502105713,0,4.545454502105713,13.043478012084961,8.333333969116211,4.34782600402832,4.34782600402832,4.34782600402832,4.34782600402832,0,4.34782600402832,0,4.34782600402832,4.34782600402832,4.545454502105713,0,16376,5611,5152,42,0,201075.2833251953,14715.491516113281,265.4427490234375,33336799232,0,5740654592,0
200,1771907682269,817,400,1747,400,2500,2499,2500,993,2499,2500,2499,2499,400,2392,1288,400,3001,1967,400,400,4.34782600402832,4.545454502105713,0,0,0,4.545454502105713,0,4.545454502105713,13.043478012084961,8.333333969116211,4.34782600402832,4.34782600402832,4.34782600402832,4.34782600402832,0,4.34782600402832,0,4.34782600402832,4.34782600402832,4.545454502105713,0,16376,5611,5152,42,0,201075.51147460938,14715.533874511719,265.4427490234375,33336799232,0,5747621888,0
199,1771907682470,817,400,1747,400,2500,2499,2500,993,2499,2500,2499,2499,400,2392,1288,400,3001,1967,400,400,3.846153974533081,0,64.28571319580078,0,0,0,3.846153974533081,7.407407283782959,11.538461685180664,0,4,3.846153974533081,20,56,7.407407283782959,3.846153974533081,3.7037036418914795,0,3.7037036418914795,0,0,16376,5611,5452,42,0,201078.1544189453,14716.662658691406,265.4427490234375,33336799232,0,5879230464,0
200,1771907682670,817,400,1747,400,2500,2499,2500,993,2499,2500,2499,2499,400,2392,1288,400,3001,1967,400,400,3.846153974533081,0,64.28571319580078,0,0,0,3.846153974533081,7.407407283782959,11.538461685180664,0,4,3.846153974533081,20,56,7.407407283782959,3.846153974533081,3.7037036418914795,0,3.7037036418914795,0,0,16376,5611,5504,42,0,201081.20263671875,14718.21044921875,265.4427490234375,33336799232,0,5769191424,0
200,1771907682870,817,400,1747,400,2500,2499,2500,993,2499,2500,2499,2499,400,2392,1288,400,3001,1967,400,400,2.5641026496887207,0,30.000001907348633,0,5,0,7.317072868347168,4.878048419952393,12.195121765136719,2.4390242099761963,2.4390242099761963,2.5,23.076923370361328,41.46341323852539,40,0,2.5,27.5,22.5,0,0,16376,508,5743,42,0,201083.97674560547,14719.384887695313,265.4427490234375,33336799232,0,5530152960,0
199,1771907683070,817,400,1747,400,2500,2499,2500,993,2499,2500,2499,2499,400,2392,1288,400,3001,1967,400,400,9.523809432983398,0,15.000000953674316,10,0,9.523809432983398,0,0,0,0,5,5,0,0,0,0,0,31.57894515991211,5,0,0,16376,508,7441,42,100,201085.82196044922,14719.7734375,265.4427490234375,33336799232,0,5440671744,0
199,1771907683270,817,400,1747,400,2500,2499,2500,993,2499,2500,2499,2499,400,2392,1288,400,3001,1967,400,400,9.523809432983398,0,15.000000953674316,10,0,9.523809432983398,0,0,0,0,5,5,0,0,0,0,0,31.57894515991211,5,0,0,16376,508,8975,43,51,201088.05157470703,14720.3818359375,265.4427490234375,33336799232,0,5581090816,0
200,1771907683470,817,400,1747,400,2500,2499,2500,993,2499,2500,2499,2499,400,2392,1288,400,3001,1967,400,400,5.263157844543457,19.047618865966797,0,12.820513725280762,7.317072868347168,7.692307949066162,0,2.5641026496887207,2.5641026496887207,0,0,0,5,0,9.756096839904785,0,41.02564239501953,0,51.28205490112305,0,0,16376,508,11159,43,0,201091.27154541016,14721.842102050781,265.4427490234375,33336799232,0,5505716224,0
200,1771907683670,817,400,1747,400,2500,2499,2500,993,2499,2500,2499,2499,400,2392,1288,400,3001,1967,400,400,4.761904716491699,0,0,13.636363983154297,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,16376,508,16565,43,0,201094.0425415039,14722.96533203125,265.4427490234375,33336799232,0,5521743872,0
199,1771907683870,817,400,1747,400,2500,2499,2500,993,2499,2500,2499,2499,400,2392,1288,400,3001,1967,400,400,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,16376,508,20090,43,0,201096.93200683594,14724.217224121094,265.4427490234375,33336799232,0,5538410496,0
