Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771550136783,454,665,875,400,700,701,699,700,700,700,700,674,624,400,900,400,601,807,900,400,5.128205299377441,7.317072868347168,10,5,15.000000953674316,14.285715103149414,10,5.128205299377441,12.5,7.317072868347168,7.500000476837158,7.500000476837158,10.256410598754883,2.5641026496887207,19.51219367980957,7.317072868347168,14.285715103149414,5,13.1578950881958,2.5,0,16376,14990,5153,42,0,249933.5131225586,32703.630920410156,1920.3699340820313,33336795136,0,6746206208,0
200,1771550136783,454,665,875,400,700,701,699,700,700,700,700,674,624,400,900,400,601,807,900,400,5.128205299377441,7.317072868347168,10,5,15.000000953674316,14.285715103149414,10,5.128205299377441,12.5,7.317072868347168,7.500000476837158,7.500000476837158,10.256410598754883,2.5641026496887207,19.51219367980957,7.317072868347168,14.285715103149414,5,13.1578950881958,2.5,0,16376,14990,5153,42,0,249933.74212646484,32703.67694091797,1920.3699340820313,33336795136,0,6776758272,0
199,1771550136983,454,665,875,400,700,701,699,700,700,700,700,674,624,400,900,400,601,807,900,400,3.4482758045196533,0,0,0,3.4482758045196533,0,0,0,3.5714287757873535,0,3.4482758045196533,6.896551609039307,10.344827651977539,10.344827651977539,74.0740737915039,0,28.571430206298828,0,6.896551609039307,0,0,16376,14990,9601,42,95,249936.4072265625,32704.814331054688,1920.3699340820313,33336795136,0,6807375872,0
199,1771550137183,454,665,875,400,700,701,699,700,700,700,700,674,624,400,900,400,601,807,900,400,5,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,15.789472579956055,0,0,16376,14990,17512,45,96,249939.39990234375,32706.235229492188,1920.3699340820313,33336795136,0,6825123840,0
200,1771550137384,454,665,875,400,700,701,699,700,700,700,700,674,624,400,900,400,601,807,900,400,10.526315689086914,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,16376,14990,23885,46,95,249942.9555053711,32708.215881347656,1920.3699340820313,33336795136,0,6864842752,0
200,1771550137584,454,665,875,400,700,701,699,700,700,700,700,674,624,400,900,400,601,807,900,400,15.789472579956055,0,10,0,5,0,4.761904716491699,0,4.761904716491699,4.761904716491699,4.761904716491699,0,0,0,100,0,47.619049072265625,0,0,0,0,16376,14990,49128,46,95,249945.6300048828,32709.279357910156,1920.3699340820313,33336795136,0,6866542592,0
199,1771550137784,454,665,875,400,700,701,699,700,700,700,700,674,624,400,900,400,601,807,900,400,14.285715103149414,0,13.636363983154297,0,5,0,0,5,0,0,0,0,10,0,100,0,10,0,0,0,0,16376,14990,53882,46,95,249948.23858642578,32710.291564941406,1920.3699340820313,33336795136,0,6814916608,0
200,1771550137984,454,665,875,400,700,701,699,700,700,700,700,674,624,400,900,400,601,807,900,400,4.761904716491699,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,100,0,10.526315689086914,0,4.761904716491699,0,0,16376,14990,80992,46,95,249950.83404541016,32711.316955566406,1920.3699340820313,33336795136,0,6831419392,0
200,1771550138184,454,665,875,400,700,701,699,700,700,700,700,674,624,400,900,400,601,807,900,400,0,0,0,0,0,4.761904716491699,0,0,5,0,4.761904716491699,0,0,0,100,0,28.571430206298828,0,0,0,0,16376,14990,80337,46,96,249953.40100097656,32712.30926513672,1920.3699340820313,33336795136,0,6817619968,0
200,1771550138384,454,665,875,400,700,701,699,700,700,700,700,674,624,400,900,400,601,807,900,400,0,0,0,0,0,0,0,4.761904716491699,4.761904716491699,0,0,0,0,0,100,0,10.526315689086914,0,0,0,0,16376,14990,80073,47,96,249955.88763427734,32713.222412109375,1920.3699340820313,33336795136,0,6817878016,0
200,1771550138584,454,665,875,400,700,701,699,700,700,700,700,674,624,400,900,400,601,807,900,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,20,0,0,0,0,16376,14990,79944,47,95,249958.53576660156,32714.302490234375,1920.3699340820313,33336795136,0,6817878016,0
200,1771550138784,454,665,875,400,700,701,699,700,700,700,700,674,624,400,900,400,601,807,900,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,15.000000953674316,0,0,0,0,16376,14990,79872,47,96,249961.12078857422,32715.31866455078,1920.3699340820313,33336795136,0,6817873920,0
200,1771550138984,454,665,875,400,700,701,699,700,700,700,700,674,624,400,900,400,601,807,900,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,15.000000953674316,0,0,0,0,16376,14990,79673,47,96,249963.7166748047,32716.350646972656,1920.3699340820313,33336795136,0,6817873920,0
200,1771550139184,454,665,875,400,700,701,699,700,700,700,700,674,624,400,900,400,601,807,900,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,19.047618865966797,0,0,0,0,16376,14990,79814,47,97,249966.28356933594,32717.33447265625,1920.3699340820313,33336795136,0,6817873920,0
200,1771550139385,454,665,875,400,700,701,699,700,700,700,700,674,624,400,900,400,601,807,900,400,0,0,0,0,5,0,0,0,4.761904716491699,0,0,0,4.761904716491699,0,100,0,15.000000953674316,0,0,0,0,16376,14990,80076,47,95,249968.9210205078,32718.41668701172,1920.3699340820313,33336795136,0,6817873920,0
200,1771550139585,454,665,875,400,700,701,699,700,700,700,700,674,624,400,900,400,601,807,900,400,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,15.000000953674316,0,0,0,0,16376,14990,80169,47,96,249971.4877319336,32719.40557861328,1920.3699340820313,33336795136,0,6815891456,0
