Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771553394143,547,400,446,400,600,599,599,600,600,600,599,599,400,468,800,400,800,400,696,400,2.941176414489746,5.714285850524902,8.571429252624512,5.714285850524902,20.58823585510254,5.714285850524902,8.333333969116211,5.882352828979492,13.88888931274414,8.333333969116211,8.823529243469238,8.571429252624512,5.882352828979492,17.142858505249023,8.823529243469238,5.555555820465088,5.714285850524902,5.555555820465088,5.714285850524902,2.857142925262451,0,16376,15995,9016,42,0,15872.758117675781,36909.57189941406,1920.7555541992188,33336795136,0,6449000448,0
200,1771553394143,547,400,446,400,600,599,599,600,600,600,599,599,400,468,800,400,800,400,696,400,2.941176414489746,5.714285850524902,8.571429252624512,5.714285850524902,20.58823585510254,5.714285850524902,8.333333969116211,5.882352828979492,13.88888931274414,8.333333969116211,8.823529243469238,8.571429252624512,5.882352828979492,17.142858505249023,8.823529243469238,5.555555820465088,5.714285850524902,5.555555820465088,5.714285850524902,2.857142925262451,0,16376,15995,9016,42,0,15872.977478027344,36909.607360839844,1920.7555541992188,33336795136,0,6473240576,0
200,1771553394343,547,400,446,400,600,599,599,600,600,600,599,599,400,468,800,400,800,400,696,400,15.384615898132324,0,0,10.344827651977539,7.407407283782959,3.7037036418914795,11.538461685180664,3.5714287757873535,0,0,3.7037036418914795,0,0,0,22.22222328186035,3.846153974533081,48.14814758300781,0,3.7037036418914795,3.7037036418914795,0,16376,15995,9016,42,0,15875.445129394531,36910.557556152344,1920.7555541992188,33336795136,0,6600679424,0
200,1771553394543,547,400,446,400,600,599,599,600,600,600,599,599,400,468,800,400,800,400,696,400,9.523809432983398,9.090909004211426,0,15.000000953674316,4.761904716491699,26.3157901763916,9.090909004211426,0,5,14.285715103149414,0,5,0,5.263157844543457,5,0,73.68421173095703,0,10,0,0,16376,15995,9042,42,0,15877.946716308594,36911.522888183594,1920.7555541992188,33336795136,0,6549053440,0
200,1771553394743,547,400,446,400,600,599,599,600,600,600,599,599,400,468,800,400,800,400,696,400,10,0,0,0,0,0,0,5,4.761904716491699,0,19.047618865966797,5,4.761904716491699,0,40,0,65,0,0,5.263157844543457,0,16376,15995,9036,42,0,15880.427551269531,36912.449951171875,1920.7555541992188,33336795136,0,6656679936,0
200,1771553394943,547,400,446,400,600,599,599,600,600,600,599,599,400,468,800,400,800,400,696,400,15.000000953674316,0,4.761904716491699,0,0,0,0,0,5,0,0,0,0,0,90,0,5,0,0,0,0,16376,15995,9038,42,0,15882.869873046875,36913.308837890625,1920.7555541992188,33336795136,0,6445334528,0
200,1771553395144,547,400,446,400,600,599,599,600,600,600,599,599,400,468,800,400,800,400,696,400,14.285715103149414,0,0,0,0,0,0,0,0,0,0,5,0,0,45,0,65,0,0,0,0,16376,508,9598,42,100,15885.118347167969,36914.03796386719,1920.7555541992188,33336795136,0,6238781440,0
200,1771553395344,547,400,446,400,600,599,599,600,600,600,599,599,400,468,800,400,800,400,696,400,0,0,9.523809432983398,0,5,0,10,0,0,0,0,5.263157844543457,23.809524536132813,10,73.68421173095703,0,0,9.523809432983398,4.761904716491699,0,0,16376,508,9866,42,100,15887.331604003906,36914.704833984375,1920.7555541992188,33336795136,0,6135054336,0
200,1771553395544,547,400,446,400,600,599,599,600,600,600,599,599,400,468,800,400,800,400,696,400,0,0,0,0,0,4.761904716491699,0,0,0,0,4.761904716491699,0,0,0,95,5,0,0,4.761904716491699,9.523809432983398,0,16376,508,13981,43,100,15890.132629394531,36915.89929199219,1920.7555541992188,33336795136,0,6199451648,0
199,1771553395744,547,400,446,400,600,599,599,600,600,600,599,599,400,468,800,400,800,400,696,400,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,61.904762268066406,0,9.523809432983398,0,0,0,0,16376,508,18388,44,0,15892.757141113281,36916.801696777344,1920.755859375,33336795136,0,6010810368,0
