Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771908894488,465,400,1236,887,650,1899,2177,919,2156,2278,2207,2335,3497,400,3533,400,1006,745,554,865,7.142857551574707,4.878048419952393,9.523809432983398,2.4390242099761963,9.523809432983398,9.756096839904785,9.302325248718262,10,9.302325248718262,4.878048419952393,4.761904716491699,4.761904716491699,9.756096839904785,2.4390242099761963,19.047618865966797,4.761904716491699,9.523809432983398,2.4390242099761963,10.256410598754883,5,0,16376,13708,5115,42,0,210753.09307861328,15664.564758300781,265.60784912109375,33336799232,0,6253436928,0
200,1771908894488,465,400,1236,887,650,1899,2177,919,2156,2278,2207,2335,3497,400,3533,400,1006,745,554,865,7.142857551574707,4.878048419952393,9.523809432983398,2.4390242099761963,9.523809432983398,9.756096839904785,9.302325248718262,10,9.302325248718262,4.878048419952393,4.761904716491699,4.761904716491699,9.756096839904785,2.4390242099761963,19.047618865966797,4.761904716491699,9.523809432983398,2.4390242099761963,10.256410598754883,5,0,16376,13708,5115,42,0,210753.36517333984,15664.646606445313,265.60784912109375,33336799232,0,6279159808,0
200,1771908894688,465,400,1236,887,650,1899,2177,919,2156,2278,2207,2335,3497,400,3533,400,1006,745,554,865,3.846153974533081,0,7.692307949066162,0,3.7037036418914795,0,4,3.7037036418914795,0,3.846153974533081,0,0,37.03703689575195,0,3.7037036418914795,0,73.07691955566406,0,15.384615898132324,7.407407283782959,0,16376,13708,10981,46,91,210756.14990234375,15665.889038085938,265.60784912109375,33336799232,0,6275411968,0
200,1771908894889,465,400,1236,887,650,1899,2177,919,2156,2278,2207,2335,3497,400,3533,400,1006,745,554,865,0,0,0,0,0,0,0,0,0,0,0,0,90,0,19.047618865966797,0,100,0,15.000000953674316,0,0,16376,13708,18088,46,90,210759.61364746094,15667.766967773438,265.60784912109375,33336799232,0,6300901376,0
36,1771908895089,465,400,1236,887,650,1899,2177,919,2156,2278,2207,2335,3497,400,3533,400,1006,745,554,865,10,0,0,0,0,0,5,5,4.761904716491699,0,0,0,0,0,84.21052551269531,0,52.6315803527832,0,15.000000953674316,0,0,16376,13708,38426,45,69,210762.38568115234,15668.918212890625,265.60784912109375,33336799232,0,6272958464,0
