Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771899540361,424,400,400,400,924,2351,2467,2463,2007,400,2490,2493,2401,400,3178,400,2648,400,864,400,11.428571701049805,5.714285850524902,3.0303030014038086,5.714285850524902,14.705883026123047,6.060606002807617,8.823529243469238,8.571429252624512,8.571429252624512,11.764705657958984,8.571429252624512,10.810811042785645,14.705883026123047,5.714285850524902,16.666667938232422,8.333333969116211,14.705883026123047,5.714285850524902,6.060606002807617,5.714285850524902,0,16376,505,28091,41,0,138659.79193115234,9978.795837402344,264.42620849609375,33336799232,0,5143375872,0
200,1771899540361,424,400,400,400,924,2351,2467,2463,2007,400,2490,2493,2401,400,3178,400,2648,400,864,400,11.428571701049805,5.714285850524902,3.0303030014038086,5.714285850524902,14.705883026123047,6.060606002807617,8.823529243469238,8.571429252624512,8.571429252624512,11.764705657958984,8.571429252624512,10.810811042785645,14.705883026123047,5.714285850524902,16.666667938232422,8.333333969116211,14.705883026123047,5.714285850524902,6.060606002807617,5.714285850524902,0,16376,505,29660,41,0,138659.99346923828,9978.8232421875,264.42620849609375,33336799232,0,5137027072,0
200,1771899540562,424,400,400,400,924,2351,2467,2463,2007,400,2490,2493,2401,400,3178,400,2648,400,864,400,8,4,7.692307949066162,0,7.692307949066162,11.111111640930176,3.846153974533081,0,0,0,0,0,12,0,39.130435943603516,0,25,0,8,0,0,16376,505,29660,42,0,138662.5571899414,9979.792175292969,264.42620849609375,33336799232,0,5273210880,0
199,1771899540762,424,400,400,400,924,2351,2467,2463,2007,400,2490,2493,2401,400,3178,400,2648,400,864,400,4.761904716491699,0,0,0,0,10,0,0,0,5,9.523809432983398,0,0,0,19.047618865966797,77.77777862548828,33.333335876464844,65,0,0,0,16376,505,29915,42,0,138665.61151123047,9981.244262695313,264.42620849609375,33336799232,0,5290901504,0
199,1771899540962,424,400,400,400,924,2351,2467,2463,2007,400,2490,2493,2401,400,3178,400,2648,400,864,400,27.77777862548828,0,10,0,5,0,0,0,9.523809432983398,0,0,0,0,0,50,28.571430206298828,60.000003814697266,15.000000953674316,0,0,0,16376,508,30112,42,0,138668.53686523438,9982.536193847656,264.42620849609375,33336799232,0,5416488960,0
199,1771899541162,424,400,400,400,924,2351,2467,2463,2007,400,2490,2493,2401,400,3178,400,2648,400,864,400,10,0,5,0,0,9.523809432983398,9.523809432983398,0,0,0,0,0,4.761904716491699,0,5,80.95238494873047,18.18181800842285,0,0,0,0,16376,508,30133,42,0,138671.2772216797,9983.598876953125,264.42620849609375,33336799232,0,5397102592,0
199,1771899541362,424,400,400,400,924,2351,2467,2463,2007,400,2490,2493,2401,400,3178,400,2648,400,864,400,5,0,0,0,0,5,4.761904716491699,0,4.761904716491699,0,0,0,0,0,26.3157901763916,15.789472579956055,45,0,9.523809432983398,0,0,16376,508,29445,41,0,138673.77655029297,9984.38232421875,264.42620849609375,33336799232,0,5374078976,0
200,1771899541562,424,400,400,400,924,2351,2467,2463,2007,400,2490,2493,2401,400,3178,400,2648,400,864,400,5.263157844543457,10,0,0,9.523809432983398,0,0,4.761904716491699,0,0,4.761904716491699,0,0,0,52.38095474243164,0,30.000001907348633,0,5,0,0,16376,508,27938,41,0,138676.3856201172,9985.300537109375,264.42620849609375,33336799232,0,5368471552,0
200,1771899541762,424,400,400,400,924,2351,2467,2463,2007,400,2490,2493,2401,400,3178,400,2648,400,864,400,9.523809432983398,0,0,0,5,0,0,0,0,0,0,0,0,0,68.42105102539063,0,25,0,5,0,0,16376,508,25900,41,0,138678.9741821289,9986.205322265625,264.42620849609375,33336799232,0,5369106432,0
199,1771899541962,424,400,400,400,924,2351,2467,2463,2007,400,2490,2493,2401,400,3178,400,2648,400,864,400,4.761904716491699,0,0,0,0,0,5,0,4.761904716491699,0,0,0,0,0,26.3157901763916,0,63.15789031982422,0,0,0,0,16376,508,25086,41,0,138681.5415649414,9987.087585449219,264.42620849609375,33336799232,0,5355220992,0
