Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771552163776,979,400,724,400,800,799,799,800,799,800,799,799,901,400,940,400,400,400,493,400,2.6315789222717285,5,7.500000476837158,5,15.384615898132324,7.500000476837158,10.256410598754883,7.894736289978027,20,5.263157844543457,7.692307949066162,5.128205299377441,15.789472579956055,2.6315789222717285,7.692307949066162,5.128205299377441,5.263157844543457,5.128205299377441,5.263157844543457,5.128205299377441,0,16376,6149,5243,42,0,5317.1390380859375,35313.518005371094,1920.6189575195313,33336795136,0,6338158592,0
200,1771552163776,979,400,724,400,800,799,799,800,799,800,799,799,901,400,940,400,400,400,493,400,2.6315789222717285,5,7.500000476837158,5,15.384615898132324,7.500000476837158,10.256410598754883,7.894736289978027,20,5.263157844543457,7.692307949066162,5.128205299377441,15.789472579956055,2.6315789222717285,7.692307949066162,5.128205299377441,5.263157844543457,5.128205299377441,5.263157844543457,5.128205299377441,0,16376,6149,5243,42,0,5317.351013183594,35313.5615234375,1920.6189575195313,33336795136,0,6343004160,0
200,1771552163976,979,400,724,400,800,799,799,800,799,800,799,799,901,400,940,400,400,400,493,400,7.142857551574707,3.7037036418914795,7.692307949066162,0,3.846153974533081,0,0,3.7037036418914795,7.692307949066162,7.407407283782959,3.7037036418914795,0,11.538461685180664,7.407407283782959,24,0,69.23077392578125,0,0,0,0,16376,6149,5243,42,0,5319.9542236328125,35314.641845703125,1920.6189575195313,33336795136,0,6484918272,0
199,1771552164176,979,400,724,400,800,799,799,800,799,800,799,799,901,400,940,400,400,400,493,400,10,73.68421173095703,0,0,0,0,0,0,0,5,0,0,15.000000953674316,0,14.285715103149414,0,30.000001907348633,70,0,0,0,16376,6149,5586,42,0,5323.80517578125,35316.968994140625,1920.6189575195313,33336795136,0,6384197632,0
200,1771552164376,979,400,724,400,800,799,799,800,799,800,799,799,901,400,940,400,400,400,493,400,10,30.000001907348633,0,0,0,0,4.761904716491699,0,14.285715103149414,0,10,0,40,0,35,0,0,100,10,0,0,16376,6149,5751,42,0,5326.992004394531,35318.59600830078,1920.6189575195313,33336795136,0,6499913728,0
199,1771552164577,979,400,724,400,800,799,799,800,799,800,799,799,901,400,940,400,400,400,493,400,0,0,0,0,0,0,4.761904716491699,5,0,10,0,4.761904716491699,10,0,61.904762268066406,0,0,73.68421173095703,0,0,0,16376,508,6814,42,100,5329.610534667969,35319.68505859375,1920.6189575195313,33336795136,0,6004932608,0
200,1771552164777,979,400,724,400,800,799,799,800,799,800,799,799,901,400,940,400,400,400,493,400,0,0,25,0,14.285715103149414,10,0,4.761904716491699,0,5,0,4.761904716491699,33.333335876464844,0,0,0,36.842105865478516,0,0,0,0,16376,508,11731,43,8,5331.7667236328125,35320.23864746094,1920.6189575195313,33336795136,0,6243356672,0
200,1771552164977,979,400,724,400,800,799,799,800,799,800,799,799,901,400,940,400,400,400,493,400,0,0,0,0,0,0,0,0,5,0,0,4.761904716491699,9.523809432983398,0,5,0,76.19047546386719,0,19.047618865966797,0,0,16376,508,14513,43,0,5334.5264892578125,35321.378967285156,1920.6189575195313,33336795136,0,6191788032,0
200,1771552165177,979,400,724,400,800,799,799,800,799,800,799,799,901,400,940,400,400,400,493,400,4.761904716491699,0,4.761904716491699,10,0,0,5,0,4.761904716491699,0,0,5,15.000000953674316,0,0,0,63.15789031982422,0,0,0,0,16376,508,20199,44,0,5337.162292480469,35322.31506347656,1920.6189575195313,33336795136,0,6179328000,0
200,1771552165377,979,400,724,400,800,799,799,800,799,800,799,799,901,400,940,400,400,400,493,400,0,0,0,4.761904716491699,0,0,14.285715103149414,0,0,0,0,0,0,0,0,20,65,0,0,0,0,16376,508,24539,44,0,5339.744201660156,35323.148498535156,1920.6189575195313,33336795136,0,6177701888,0
199,1771552165577,979,400,724,400,800,799,799,800,799,800,799,799,901,400,940,400,400,400,493,400,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,25,61.904762268066406,0,5,0,0,16376,508,28346,44,0,5342.4464111328125,35324.091369628906,1920.6189575195313,33336795136,0,6177775616,0
200,1771552165777,979,400,724,400,800,799,799,800,799,800,799,799,901,400,940,400,400,400,493,400,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,21.052631378173828,5,57.894737243652344,0,0,0,16376,508,29066,44,0,5345.050354003906,35324.917907714844,1920.6189575195313,33336795136,0,6153478144,0
200,1771552165977,979,400,724,400,800,799,799,800,799,800,799,799,901,400,940,400,400,400,493,400,0,0,0,0,0,0,0,9.523809432983398,0,0,0,0,0,0,0,20,10,65,4.761904716491699,0,0,16376,508,29066,44,0,5347.789794921875,35325.886169433594,1920.6189575195313,33336795136,0,6147608576,0
200,1771552166177,979,400,724,400,800,799,799,800,799,800,799,799,901,400,940,400,400,400,493,400,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,40,5,65,9.523809432983398,0,0,16376,508,29066,44,0,5350.4039306640625,35326.709228515625,1920.6189575195313,33336795136,0,5992947712,0
199,1771552166377,979,400,724,400,800,799,799,800,799,800,799,799,901,400,940,400,400,400,493,400,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,60.000003814697266,0,80,5,0,0,16376,508,29066,44,0,5352.892761230469,35327.44561767578,1920.6189575195313,33336795136,0,5986799616,0
200,1771552166578,979,400,724,400,800,799,799,800,799,800,799,799,901,400,940,400,400,400,493,400,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,15.000000953674316,0,14.285715103149414,30.000001907348633,0,35,10,0,0,16376,508,29066,44,0,5355.337890625,35328.15850830078,1920.6189575195313,33336795136,0,5994663936,0
200,1771552166778,979,400,724,400,800,799,799,800,799,800,799,799,901,400,940,400,400,400,493,400,4.761904716491699,0,0,0,9.523809432983398,0,0,0,0,0,0,0,0,0,36.842105865478516,9.523809432983398,47.619049072265625,0,0,0,0,16376,508,27916,43,0,5357.820007324219,35328.941955566406,1920.6189575195313,33336795136,0,5992955904,0
200,1771552166978,979,400,724,400,800,799,799,800,799,800,799,799,901,400,940,400,400,400,493,400,0,0,0,0,0,0,10,0,4.761904716491699,0,0,0,5,0,30.000001907348633,0,57.894737243652344,0,5,0,0,16376,508,27916,43,0,5360.251220703125,35329.683166503906,1920.6189575195313,33336795136,0,6023405568,0
200,1771552167178,979,400,724,400,800,799,799,800,799,800,799,799,901,400,940,400,400,400,493,400,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,25,0,60.000003814697266,0,5,0,0,16376,508,27916,43,0,5362.724365234375,35330.46563720703,1920.6189575195313,33336795136,0,6022201344,0
200,1771552167378,979,400,724,400,800,799,799,800,799,800,799,799,901,400,940,400,400,400,493,400,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,30.000001907348633,0,60.000003814697266,0,0,0,0,16376,508,27916,43,0,5365.232727050781,35331.282653808594,1920.6189575195313,33336795136,0,5991682048,0
199,1771552167578,979,400,724,400,800,799,799,800,799,800,799,799,901,400,940,400,400,400,493,400,0,0,0,0,0,0,5,0,0,0,0,0,0,0,30.000001907348633,0,63.15789031982422,0,9.523809432983398,0,0,16376,508,27916,43,0,5367.83544921875,35332.19299316406,1920.6189575195313,33336795136,0,5978157056,0
199,1771552167778,979,400,724,400,800,799,799,800,799,800,799,799,901,400,940,400,400,400,493,400,0,0,0,0,0,0,5,0,4.761904716491699,0,0,0,0,0,30.000001907348633,0,63.15789031982422,0,0,0,0,16376,508,23679,43,0,5370.346496582031,35333.01239013672,1920.6189575195313,33336795136,0,5981757440,0
