Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771907203962,1577,400,400,400,400,2480,2452,2483,2393,2467,2443,2432,1920,400,400,400,1518,400,400,400,0,8.333333969116211,4.1666669845581055,4.34782600402832,0,4.34782600402832,4.545454502105713,4.34782600402832,8.69565200805664,8.333333969116211,4.1666669845581055,8.333333969116211,8.333333969116211,8.333333969116211,0,4.34782600402832,4.34782600402832,8,8.333333969116211,4.34782600402832,0,16376,8605,5060,41,0,197400.69311523438,14426.306701660156,265.38330078125,33336799232,0,5732745216,0
200,1771907203963,1577,400,400,400,400,2480,2452,2483,2393,2467,2443,2432,1920,400,400,400,1518,400,400,400,0,8.333333969116211,4.1666669845581055,4.34782600402832,0,4.34782600402832,4.545454502105713,4.34782600402832,8.69565200805664,8.333333969116211,4.1666669845581055,8.333333969116211,8.333333969116211,8.333333969116211,0,4.34782600402832,4.34782600402832,8,8.333333969116211,4.34782600402832,0,16376,8605,5060,41,0,197400.8916015625,14426.346252441406,265.38330078125,33336799232,0,5733519360,0
200,1771907204163,1577,400,400,400,400,2480,2452,2483,2393,2467,2443,2432,1920,400,400,400,1518,400,400,400,4,0,4,0,7.407407283782959,0,10.714285850524902,11.538461685180664,20,20,0,12,28,0,3.846153974533081,0,53.84615707397461,0,4,0,0,16376,8605,5060,41,0,197403.07843017578,14427.003662109375,265.38330078125,33336799232,0,5851693056,0
199,1771907204363,1577,400,400,400,400,2480,2452,2483,2393,2467,2443,2432,1920,400,400,400,1518,400,400,400,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10.526315689086914,0,66.66667175292969,0,15.000000953674316,0,0,16376,8605,5390,41,0,197405.43139648438,14427.882080078125,265.38330078125,33336799232,0,5750431744,0
199,1771907204563,1577,400,400,400,400,2480,2452,2483,2393,2467,2443,2432,1920,400,400,400,1518,400,400,400,9.523809432983398,4.761904716491699,15.789472579956055,0,0,0,5.263157844543457,0,10,0,5.263157844543457,4.761904716491699,5,0,38.095237731933594,0,61.11111068725586,0,5,0,0,16376,8605,5991,41,0,197407.7349243164,14428.655883789063,265.38330078125,33336799232,0,5872332800,0
199,1771907204763,1577,400,400,400,400,2480,2452,2483,2393,2467,2443,2432,1920,400,400,400,1518,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,20,0,65,0,55,0,10,0,0,16376,508,7885,41,100,197410.4613647461,14429.859558105469,265.38330078125,33336799232,0,5405913088,0
199,1771907204963,1577,400,400,400,400,2480,2452,2483,2393,2467,2443,2432,1920,400,400,400,1518,400,400,400,30.000001907348633,0,19.047618865966797,0,10,0,0,0,9.523809432983398,5,0,0,0,0,90,0,35,0,5,5,0,16376,508,11098,42,51,197413.4500732422,14431.194885253906,265.38330078125,33336799232,0,5466255360,0
200,1771907205163,1577,400,400,400,400,2480,2452,2483,2393,2467,2443,2432,1920,400,400,400,1518,400,400,400,5,0,0,0,4.761904716491699,0,13.636363983154297,5,0,0,0,0,5,0,21.052631378173828,0,80.95238494873047,0,0,4.761904716491699,0,16376,508,13314,42,0,197416.32000732422,14432.456359863281,265.38330078125,33336799232,0,5476319232,0
200,1771907205363,1577,400,400,400,400,2480,2452,2483,2393,2467,2443,2432,1920,400,400,400,1518,400,400,400,0,0,5,0,5,0,0,0,0,0,0,0,0,0,60.000003814697266,0,5.263157844543457,0,0,0,0,16376,508,21810,42,0,197418.89263916016,14433.297058105469,265.38330078125,33336799232,0,5463748608,0
200,1771907205563,1577,400,400,400,400,2480,2452,2483,2393,2467,2443,2432,1920,400,400,400,1518,400,400,400,4.761904716491699,0,0,0,0,0,5,0,0,0,0,0,0,0,42.105262756347656,20,50,0,5,0,0,16376,508,26194,42,0,197421.634765625,14434.274475097656,265.38330078125,33336799232,0,5408120832,0
