Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771561123787,602,418,400,400,399,600,599,400,600,599,600,600,400,633,468,400,800,400,593,400,0,0,4.34782600402832,8.333333969116211,4.34782600402832,4.34782600402832,0,4.545454502105713,8.333333969116211,0,4.545454502105713,0,0,4.34782600402832,0,4.34782600402832,8.69565200805664,4.34782600402832,0,0,0,16376,14990,8948,43,0,81914.75451660156,46265.48504638672,1921.6431274414063,33336795136,0,7028334592,0
199,1771561123787,602,418,400,400,399,600,599,400,600,599,600,600,400,633,468,400,800,400,593,400,0,0,4.34782600402832,8.333333969116211,4.34782600402832,4.34782600402832,0,4.545454502105713,8.333333969116211,0,4.545454502105713,0,0,4.34782600402832,0,4.34782600402832,8.69565200805664,4.34782600402832,0,0,0,16376,14990,8948,43,0,81914.99096679688,46265.526428222656,1921.6431274414063,33336795136,0,7038640128,0
200,1771561123987,602,418,400,400,399,600,599,400,600,599,600,600,400,633,468,400,800,400,593,400,10.344827651977539,0,0,0,0,0,0,0,6.896551609039307,0,10.344827651977539,0,3.5714287757873535,0,3.4482758045196533,0,53.57142639160156,0,0,0,0,16376,14990,8948,43,0,81916.99011230469,46266.06628417969,1921.6431274414063,33336795136,0,7046213632,0
199,1771561124187,602,418,400,400,399,600,599,400,600,599,600,600,400,633,468,400,800,400,593,400,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,16376,14990,8969,43,0,81919.90045166016,46267.52276611328,1921.6431274414063,33336795136,0,7070121984,0
199,1771561124387,602,418,400,400,399,600,599,400,600,599,600,600,400,633,468,400,800,400,593,400,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,16376,14990,8969,43,0,81922.83502197266,46268.99249267578,1921.6431274414063,33336795136,0,7070150656,0
200,1771561124587,602,418,400,400,399,600,599,400,600,599,600,600,400,633,468,400,800,400,593,400,2.5641026496887207,0,0,0,2.5641026496887207,0,0,0,2.4390242099761963,0,0,0,2.5,0,0,0,2.5641026496887207,92.5,0,0,0,16376,14990,8969,43,0,81925.5609741211,46270.24481201172,1921.6431274414063,33336795136,0,7085670400,0
199,1771561124788,602,418,400,400,399,600,599,400,600,599,600,600,400,633,468,400,800,400,593,400,22.72727394104004,0,0,0,13.636363983154297,0,19.047618865966797,5.263157844543457,0,4.761904716491699,0,0,9.090909004211426,0,5,0,4.761904716491699,19.047618865966797,4.761904716491699,0,0,16376,14990,8969,43,0,81927.40612792969,46270.59765625,1921.6431274414063,33336795136,0,7024496640,0
199,1771561124988,602,418,400,400,399,600,599,400,600,599,600,600,400,633,468,400,800,400,593,400,0,0,0,0,0,4.761904716491699,0,0,5,0,0,0,0,0,0,0,10.526315689086914,0,0,0,0,16376,14990,8969,43,0,81928.83239746094,46270.64099121094,1921.6431274414063,33336795136,0,7040753664,0
199,1771561125188,602,418,400,400,399,600,599,400,600,599,600,600,400,633,468,400,800,400,593,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,16376,14990,8963,43,0,81930.25958251953,46270.6826171875,1921.6431274414063,33336795136,0,7040753664,0
199,1771561125389,602,418,400,400,399,600,599,400,600,599,600,600,400,633,468,400,800,400,593,400,0,0,0,0,0,0,0,0,10,0,0,5,0,0,10,0,20,0,4.761904716491699,0,0,16376,14990,8963,43,0,81931.81427001953,46270.80126953125,1921.6431274414063,33336795136,0,7027609600,0
