Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771550451855,658,400,630,400,2212,1841,2176,2228,2240,2277,1980,2398,2128,661,3017,400,3699,400,400,400,4.545454502105713,4.545454502105713,4.545454502105713,4.34782600402832,8.69565200805664,8.333333969116211,4.545454502105713,4.761904716491699,9.523809432983398,4.545454502105713,0,0,9.090909004211426,0,4.545454502105713,4.545454502105713,0,4.34782600402832,4.545454502105713,8.69565200805664,0,16376,14990,5176,42,0,252776.5239868164,33199.90704345703,1920.4025268554688,33336795136,0,6739431424,0
199,1771550451856,658,400,630,400,2212,1841,2176,2228,2240,2277,1980,2398,2128,661,3017,400,3699,400,400,400,4.545454502105713,4.545454502105713,4.545454502105713,4.34782600402832,8.69565200805664,8.333333969116211,4.545454502105713,4.761904716491699,9.523809432983398,4.545454502105713,0,0,9.090909004211426,0,4.545454502105713,4.545454502105713,0,4.34782600402832,4.545454502105713,8.69565200805664,0,16376,14990,5176,42,0,252776.77923583984,33199.9716796875,1920.4025268554688,33336795136,0,6755950592,0
199,1771550452056,658,400,630,400,2212,1841,2176,2228,2240,2277,1980,2398,2128,661,3017,400,3699,400,400,400,8,0,3.846153974533081,0,3.846153974533081,0,3.846153974533081,7.407407283782959,0,11.111111640930176,0,0,15.384615898132324,0,38.46154022216797,24,7.407407283782959,7.692307949066162,7.407407283782959,0,0,16376,14990,10291,43,94,252779.22106933594,33200.89337158203,1920.4025268554688,33336795136,0,6766170112,0
199,1771550452256,658,400,630,400,2212,1841,2176,2228,2240,2277,1980,2398,2128,661,3017,400,3699,400,400,400,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,80,26.086956024169922,0,0,20,0,0,16376,14990,18169,45,96,252781.9028930664,33202.00762939453,1920.4025268554688,33336795136,0,6766284800,0
199,1771550452456,658,400,630,400,2212,1841,2176,2228,2240,2277,1980,2398,2128,661,3017,400,3699,400,400,400,4.761904716491699,0,0,0,0,5.263157844543457,0,0,0,0,0,0,25,10.526315689086914,80.95238494873047,15.000000953674316,0,0,0,0,0,16376,14990,24504,46,96,252784.43670654297,33202.95422363281,1920.4025268554688,33336795136,0,6758715392,0
199,1771550452656,658,400,630,400,2212,1841,2176,2228,2240,2277,1980,2398,2128,661,3017,400,3699,400,400,400,0,0,0,0,5,23.809524536132813,0,4.761904716491699,4.761904716491699,0,0,10,0,0,70,15.789472579956055,0,0,20,0,0,16376,14990,50292,46,96,252786.89514160156,33203.82116699219,1920.4025268554688,33336795136,0,6774960128,0
200,1771550452856,658,400,630,400,2212,1841,2176,2228,2240,2277,1980,2398,2128,661,3017,400,3699,400,400,400,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,15.000000953674316,0,100,0,0,0,0,0,0,16376,14990,54834,47,95,252789.521484375,33204.88513183594,1920.4025268554688,33336795136,0,6791217152,0
200,1771550453056,658,400,630,400,2212,1841,2176,2228,2240,2277,1980,2398,2128,661,3017,400,3699,400,400,400,0,0,0,0,0,0,0,0,0,5,0,0,21.052631378173828,0,100,0,0,0,5,0,0,16376,14990,80780,47,94,252791.9945678711,33205.778869628906,1920.4025268554688,33336795136,0,6779478016,0
200,1771550453256,658,400,630,400,2212,1841,2176,2228,2240,2277,1980,2398,2128,661,3017,400,3699,400,400,400,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,100,0,15.000000953674316,0,0,0,0,16376,14990,80222,47,96,252794.51428222656,33206.721130371094,1920.4025268554688,33336795136,0,6766575616,0
200,1771550453456,658,400,630,400,2212,1841,2176,2228,2240,2277,1980,2398,2128,661,3017,400,3699,400,400,400,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,100,0,10.526315689086914,0,0,0,0,16376,14990,80111,47,97,252797.12530517578,33207.75067138672,1920.4025268554688,33336795136,0,6782603264,0
