Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771561580725,531,400,1000,400,400,700,699,699,700,700,699,700,703,400,400,400,400,665,400,400,4.878048419952393,4.878048419952393,5.128205299377441,0,12.195121765136719,7.692307949066162,7.500000476837158,19.51219367980957,7.692307949066162,11.904762268066406,9.756096839904785,5,7.317072868347168,0,17.5,2.5,2.5,4.878048419952393,7.317072868347168,9.756096839904785,0,16376,14990,8931,42,0,85336.05786132813,46471.259521484375,1921.6898803710938,33336795136,0,7124393984,0
200,1771561580725,531,400,1000,400,400,700,699,699,700,700,699,700,703,400,400,400,400,665,400,400,4.878048419952393,4.878048419952393,5.128205299377441,0,12.195121765136719,7.692307949066162,7.500000476837158,19.51219367980957,7.692307949066162,11.904762268066406,9.756096839904785,5,7.317072868347168,0,17.5,2.5,2.5,4.878048419952393,7.317072868347168,9.756096839904785,0,16376,14990,8931,42,0,85336.28997802734,46471.323486328125,1921.6898803710938,33336795136,0,7117684736,0
200,1771561580926,531,400,1000,400,400,700,699,699,700,700,699,700,703,400,400,400,400,665,400,400,0,0,4,0,0,3.846153974533081,3.846153974533081,0,18.518518447875977,0,3.846153974533081,3.7037036418914795,23.076923370361328,0,32,0,28,0,3.7037036418914795,0,0,16376,14990,8931,42,0,85338.54766845703,46472.065856933594,1921.6898803710938,33336795136,0,7151915008,0
199,1771561581126,531,400,1000,400,400,700,699,699,700,700,699,700,703,400,400,400,400,665,400,400,9.090909004211426,0,10,0,5,0,0,0,10.526315689086914,5.263157844543457,0,5,11.111111640930176,5,95,0,9.523809432983398,0,47.36842346191406,0,0,16376,14990,8941,42,0,85341.34466552734,46473.330078125,1921.6898803710938,33336795136,0,7162998784,0
200,1771561581326,531,400,1000,400,400,700,699,699,700,700,699,700,703,400,400,400,400,665,400,400,0,0,15.000000953674316,0,0,5,0,4.761904716491699,0,0,18.18181800842285,10,25,0,100,0,15.000000953674316,0,71.42857360839844,0,0,16376,14990,8930,42,0,85344.60473632813,46475.033447265625,1921.6898803710938,33336795136,0,7396143104,0
199,1771561581526,531,400,1000,400,400,700,699,699,700,700,699,700,703,400,400,400,400,665,400,400,5,0,0,5,0,9.090909004211426,0,0,0,5,0,0,5,0,100,0,80,0,10,0,0,16376,9349,8956,43,7,85347.27862548828,46476.188720703125,1921.6898803710938,33336795136,0,6881996800,0
200,1771561581726,531,400,1000,400,400,700,699,699,700,700,699,700,703,400,400,400,400,665,400,400,10.526315689086914,0,0,0,9.523809432983398,5.263157844543457,0,0,4.761904716491699,5,0,0,0,0,50,0,25,0,22.22222328186035,0,0,16376,9349,10605,43,100,85349.22296142578,46476.564392089844,1921.690185546875,33336795136,0,6995845120,0
200,1771561581926,531,400,1000,400,400,700,699,699,700,700,699,700,703,400,400,400,400,665,400,400,45,0,35,0,10,4.761904716491699,9.523809432983398,5.263157844543457,14.285715103149414,10,5,5.263157844543457,19.047618865966797,0,47.619049072265625,0,57.142860412597656,0,0,0,0,16376,9349,12759,44,0,85352.38623046875,46477.9091796875,1921.690185546875,33336795136,0,7053586432,0
199,1771561582127,531,400,1000,400,400,700,699,699,700,700,699,700,703,400,400,400,400,665,400,400,4.761904716491699,9.523809432983398,0,0,0,0,0,0,5,0,0,0,4.761904716491699,0,0,0,44.4444465637207,0,5,0,0,16376,508,19642,44,42,85354.43774414063,46478.32012939453,1921.690185546875,33336795136,0,6417534976,0
200,1771561582327,531,400,1000,400,400,700,699,699,700,700,699,700,703,400,400,400,400,665,400,400,4.761904716491699,9.523809432983398,0,0,0,0,0,0,5,0,0,0,4.761904716491699,0,0,0,44.4444465637207,0,5,0,0,16376,508,24480,44,42,85356.34521484375,46478.63916015625,1921.690185546875,33336795136,0,6522183680,0
