Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771560840926,632,400,1211,400,651,669,611,621,400,631,628,684,400,400,400,400,399,400,3704,400,4.545454502105713,0,22.72727394104004,4.545454502105713,4.545454502105713,8.69565200805664,0,0,8.69565200805664,4.34782600402832,4.761904716491699,8.333333969116211,0,8.69565200805664,10,4.545454502105713,0,0,0,4.545454502105713,0,16376,15995,9086,43,0,79534.45947265625,45961.05841064453,1921.6072387695313,33336795136,0,6626115584,0
200,1771560840926,632,400,1211,400,651,669,611,621,400,631,628,684,400,400,400,400,399,400,3704,400,4.545454502105713,0,22.72727394104004,4.545454502105713,4.545454502105713,8.69565200805664,0,0,8.69565200805664,4.34782600402832,4.761904716491699,8.333333969116211,0,8.69565200805664,10,4.545454502105713,0,0,0,4.545454502105713,0,16376,15995,9102,43,0,79534.71807861328,45961.13903808594,1921.6072387695313,33336795136,0,6636507136,0
200,1771560841126,632,400,1211,400,651,669,611,621,400,631,628,684,400,400,400,400,399,400,3704,400,0,0,8.333333969116211,0,17.39130401611328,8,0,11.538461685180664,8,15.384615898132324,0,0,4,3.846153974533081,62.96295928955078,0,29.16666603088379,7.692307949066162,0,0,0,16376,15995,12544,43,67,79537.24139404297,45962.037841796875,1921.6072387695313,33336795136,0,6622912512,0
200,1771560841327,632,400,1211,400,651,669,611,621,400,631,628,684,400,400,400,400,399,400,3704,400,5,5,20,0,9.523809432983398,25,0,0,25,31.57894515991211,10,0,0,15.789472579956055,100,0,30.000001907348633,0,10,0,0,16376,15995,19342,46,66,79540.7504272461,45963.706604003906,1921.6072387695313,33336795136,0,6626369536,0
200,1771560841527,632,400,1211,400,651,669,611,621,400,631,628,684,400,400,400,400,399,400,3704,400,0,5,5,0,10,15.000000953674316,20,0,25,25,20,0,14.285715103149414,0,100,0,25,0,5,30.000001907348633,0,16376,15995,26068,46,60,79544.26208496094,45965.35314941406,1921.6072387695313,33336795136,0,6625767424,0
200,1771560841727,632,400,1211,400,651,669,611,621,400,631,628,684,400,400,400,400,399,400,3704,400,0,10,33.333335876464844,4.761904716491699,14.285715103149414,15.000000953674316,25,23.809524536132813,31.57894515991211,25,20,10,15.000000953674316,0,100,0,21.052631378173828,0,36.842105865478516,0,0,16376,15995,31251,46,60,79547.95202636719,45967.12634277344,1921.6072387695313,33336795136,0,6629720064,0
200,1771560841927,632,400,1211,400,651,669,611,621,400,631,628,684,400,400,400,400,399,400,3704,400,14.285715103149414,0,15.000000953674316,0,0,19.047618865966797,14.285715103149414,15.000000953674316,25,0,33.333335876464844,20,10,0,100,0,23.809524536132813,0,36.842105865478516,0,0,16376,15995,35195,46,60,79551.59002685547,45968.861572265625,1921.6077880859375,33336795136,0,6644510720,0
199,1771560842127,632,400,1211,400,651,669,611,621,400,631,628,684,400,400,400,400,399,400,3704,400,20,0,9.523809432983398,0,0,15.789472579956055,10,0,33.333335876464844,15.000000953674316,30.000001907348633,0,40,0,100,0,20,0,23.809524536132813,0,0,16376,15995,68987,46,60,79555.1898803711,45970.572814941406,1921.6077880859375,33336795136,0,6669643776,0
200,1771560842327,632,400,1211,400,651,669,611,621,400,631,628,684,400,400,400,400,399,400,3704,400,42.105262756347656,0,10.526315689086914,0,10,14.285715103149414,5,25,30.000001907348633,30.000001907348633,0,20,0,0,100,0,15.789472579956055,0,19.047618865966797,0,0,16376,15995,71014,46,59,79558.90063476563,45972.38543701172,1921.6077880859375,33336795136,0,6642020352,0
199,1771560842527,632,400,1211,400,651,669,611,621,400,631,628,684,400,400,400,400,399,400,3704,400,30.000001907348633,0,5,0,0,19.047618865966797,0,15.000000953674316,20,19.047618865966797,36.842105865478516,0,23.809524536132813,0,95,0,21.052631378173828,0,15.000000953674316,0,0,16376,15995,72545,47,60,79562.56164550781,45974.15002441406,1921.6077880859375,33336795136,0,6642192384,0
