Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771555083543,849,508,400,469,985,999,1000,975,999,999,884,1000,935,400,1400,454,1209,427,1223,814,4.878048419952393,4.651162624359131,7.142857551574707,2.4390242099761963,7.142857551574707,4.761904716491699,9.302325248718262,7.317072868347168,11.904762268066406,11.36363697052002,11.627907752990723,9.756096839904785,21.428571701049805,7.142857551574707,11.627907752990723,2.4390242099761963,9.523809432983398,2.4390242099761963,7.317072868347168,6.976744651794434,0,16376,14990,9076,43,0,30137.59552001953,38792.792724609375,1920.95458984375,33336795136,0,7040126976,0
200,1771555083543,849,508,400,469,985,999,1000,975,999,999,884,1000,935,400,1400,454,1209,427,1223,814,4.878048419952393,4.651162624359131,7.142857551574707,2.4390242099761963,7.142857551574707,4.761904716491699,9.302325248718262,7.317072868347168,11.904762268066406,11.36363697052002,11.627907752990723,9.756096839904785,21.428571701049805,7.142857551574707,11.627907752990723,2.4390242099761963,9.523809432983398,2.4390242099761963,7.317072868347168,6.976744651794434,0,16376,14990,9076,43,0,30137.803466796875,38792.836181640625,1920.95458984375,33336795136,0,7049445376,0
200,1771555083743,849,508,400,469,985,999,1000,975,999,999,884,1000,935,400,1400,454,1209,427,1223,814,3.7037036418914795,0,7.407407283782959,3.7037036418914795,0,3.7037036418914795,3.846153974533081,0,0,0,0,0,7.407407283782959,0,85.18518829345703,0,15.384615898132324,26.923078536987305,0,3.7037036418914795,0,16376,14990,10855,45,91,30140.842041015625,38794.31756591797,1920.95458984375,33336795136,0,7062818816,0
200,1771555083943,849,508,400,469,985,999,1000,975,999,999,884,1000,935,400,1400,454,1209,427,1223,814,5,0,10.526315689086914,0,0,0,0,9.090909004211426,4.761904716491699,0,0,0,0,0,100,0,0,100,0,0,0,16376,14990,21161,47,94,30143.896057128906,38795.800720214844,1920.95458984375,33336795136,0,7079104512,0
200,1771555084143,849,508,400,469,985,999,1000,975,999,999,884,1000,935,400,1400,454,1209,427,1223,814,0,0,15.000000953674316,0,0,0,0,4.761904716491699,0,4.761904716491699,0,0,0,0,100,0,0,100,0,0,0,16376,14990,28236,48,94,30146.960327148438,38797.349853515625,1920.95458984375,33336795136,0,7087304704,0
199,1771555084344,849,508,400,469,985,999,1000,975,999,999,884,1000,935,400,1400,454,1209,427,1223,814,5,0,10,0,4.761904716491699,0,0,0,4.761904716491699,15.000000953674316,0,4.761904716491699,0,0,65,5,0,100,0,0,0,16376,14990,34160,48,95,30149.817016601563,38798.64080810547,1920.95458984375,33336795136,0,7067713536,0
200,1771555084544,849,508,400,469,985,999,1000,975,999,999,884,1000,935,400,1400,454,1209,427,1223,814,0,0,15.000000953674316,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,100,0,0,0,16376,14990,38935,48,93,30152.319763183594,38799.62286376953,1920.95458984375,33336795136,0,7068880896,0
200,1771555084744,849,508,400,469,985,999,1000,975,999,999,884,1000,935,400,1400,454,1209,427,1223,814,0,0,0,0,4.761904716491699,0,0,0,5,0,0,0,0,0,10,0,0,100,4.761904716491699,0,0,16376,14990,80849,48,94,30154.889282226563,38800.672119140625,1920.95458984375,33336795136,0,7069396992,0
200,1771555084944,849,508,400,469,985,999,1000,975,999,999,884,1000,935,400,1400,454,1209,427,1223,814,0,0,0,0,0,4.761904716491699,4.761904716491699,0,0,0,0,5.263157844543457,5,0,15.000000953674316,0,0,100,0,0,0,16376,14990,79750,48,95,30157.280639648438,38801.54187011719,1920.95458984375,33336795136,0,7058038784,0
200,1771555085144,849,508,400,469,985,999,1000,975,999,999,884,1000,935,400,1400,454,1209,427,1223,814,5,0,5,0,0,0,0,0,0,0,0,0,0,0,10.526315689086914,0,0,100,0,0,0,16376,14990,79843,49,95,30159.679626464844,38802.435302734375,1920.95458984375,33336795136,0,7059791872,0
200,1771555085344,849,508,400,469,985,999,1000,975,999,999,884,1000,935,400,1400,454,1209,427,1223,814,4.761904716491699,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,16376,14990,80024,49,94,30162.234375,38803.46661376953,1920.95458984375,33336795136,0,7059787776,0
200,1771555085544,849,508,400,469,985,999,1000,975,999,999,884,1000,935,400,1400,454,1209,427,1223,814,0,0,5.263157844543457,0,0,0,0,0,0,0,0,0,0,0,5,0,0,100,0,0,0,16376,14990,79824,49,93,30164.812133789063,38804.53692626953,1920.95458984375,33336795136,0,7059787776,0
200,1771555085744,849,508,400,469,985,999,1000,975,999,999,884,1000,935,400,1400,454,1209,427,1223,814,0,0,5,0,0,0,0,0,4.761904716491699,0,0,0,0,0,10,0,0,100,0,0,0,16376,14990,79683,49,95,30167.391723632813,38805.59851074219,1920.95458984375,33336795136,0,7059156992,0
200,1771555085944,849,508,400,469,985,999,1000,975,999,999,884,1000,935,400,1400,454,1209,427,1223,814,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,100,0,0,0,16376,14990,79703,49,94,30169.92431640625,38806.60510253906,1920.95458984375,33336795136,0,7057690624,0
200,1771555086144,849,508,400,469,985,999,1000,975,999,999,884,1000,935,400,1400,454,1209,427,1223,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.285715103149414,0,0,100,0,0,0,16376,14990,79807,49,95,30172.46514892578,38807.646484375,1920.95458984375,33336795136,0,7057690624,0
200,1771555086344,849,508,400,469,985,999,1000,975,999,999,884,1000,935,400,1400,454,1209,427,1223,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.000000953674316,0,0,100,0,0,0,16376,14990,79994,49,94,30175.036865234375,38808.699157714844,1920.95458984375,33336795136,0,7057690624,0
200,1771555086545,849,508,400,469,985,999,1000,975,999,999,884,1000,935,400,1400,454,1209,427,1223,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.285715103149414,0,0,100,0,0,0,16376,14990,79901,49,94,30177.608520507813,38809.76123046875,1920.95458984375,33336795136,0,7057690624,0
200,1771555086745,849,508,400,469,985,999,1000,975,999,999,884,1000,935,400,1400,454,1209,427,1223,814,0,0,5,0,0,0,0,0,4.761904716491699,5,0,0,0,0,10.526315689086914,0,0,100,0,0,0,16376,14990,79711,49,95,30180.201721191406,38810.84033203125,1920.95458984375,33336795136,0,7057690624,0
200,1771555086945,849,508,400,469,985,999,1000,975,999,999,884,1000,935,400,1400,454,1209,427,1223,814,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,15.000000953674316,0,0,100,0,0,0,16376,14990,79650,49,95,30182.786987304688,38811.909606933594,1920.95458984375,33336795136,0,7057690624,0
200,1771555087145,849,508,400,469,985,999,1000,975,999,999,884,1000,935,400,1400,454,1209,427,1223,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,100,0,0,0,16376,14990,79800,49,95,30185.36444091797,38812.9736328125,1920.95458984375,33336795136,0,7057690624,0
200,1771555087345,849,508,400,469,985,999,1000,975,999,999,884,1000,935,400,1400,454,1209,427,1223,814,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,100,4.761904716491699,0,0,16376,14990,79833,50,95,30187.95001220703,38814.03967285156,1920.95458984375,33336795136,0,7057690624,0
28,1771555087546,849,508,400,469,985,999,1000,975,999,999,884,1000,935,400,1400,454,1209,427,1223,814,4.761904716491699,0,0,0,4.761904716491699,0,0,4.761904716491699,5,0,0,0,0,0,19.047618865966797,0,10,45,0,0,0,16376,14990,77337,47,44,30190.103881835938,38814.658264160156,1920.95458984375,33336795136,0,7057428480,0
