Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771894016757,1658,971,400,1152,2673,2660,2664,2679,2581,2600,2599,2589,871,400,400,3800,3700,400,849,400,9.67741870880127,3.3333334922790527,3.22580623626709,0,10,3.4482758045196533,3.3333334922790527,3.3333334922790527,3.3333334922790527,6.6666669845581055,6.45161247253418,0,3.3333334922790527,0,12.121212005615234,3.22580623626709,96.7741928100586,9.67741870880127,3.3333334922790527,3.22580623626709,0,16376,5611,79377,62,92,96506.82885742188,6858.054443359375,263.75128173828125,33336799232,0,5446115328,0
200,1771894016757,1658,971,400,1152,2673,2660,2664,2679,2581,2600,2599,2589,871,400,400,3800,3700,400,849,400,9.67741870880127,3.3333334922790527,3.22580623626709,0,10,3.4482758045196533,3.3333334922790527,3.3333334922790527,3.3333334922790527,6.6666669845581055,6.45161247253418,0,3.3333334922790527,0,12.121212005615234,3.22580623626709,96.7741928100586,9.67741870880127,3.3333334922790527,3.22580623626709,0,16376,5611,79417,62,91,96507.27227783203,6858.252746582031,263.75128173828125,33336799232,0,5457600512,0
199,1771894016957,1658,971,400,1152,2673,2660,2664,2679,2581,2600,2599,2589,871,400,400,3800,3700,400,849,400,3.7037036418914795,3.7037036418914795,0,0,7.407407283782959,7.407407283782959,0,13.793103218078613,7.692307949066162,0,0,3.5714287757873535,22.22222328186035,3.7037036418914795,37.03703689575195,3.5714287757873535,96.42857360839844,0,18.518518447875977,3.5714287757873535,0,16376,5611,79346,62,92,96510.33227539063,6859.682861328125,263.75128173828125,33336799232,0,5574746112,0
200,1771894017157,1658,971,400,1152,2673,2660,2664,2679,2581,2600,2599,2589,871,400,400,3800,3700,400,849,400,0,0,10,4.761904716491699,9.523809432983398,4.761904716491699,4.761904716491699,5,5,0,5,5,38.095237731933594,0,68.42105102539063,0,100,0,15.000000953674316,0,0,16376,5611,79597,62,92,96513.73889160156,6861.432678222656,263.75128173828125,33336799232,0,5463699456,0
200,1771894017358,1658,971,400,1152,2673,2660,2664,2679,2581,2600,2599,2589,871,400,400,3800,3700,400,849,400,28.571430206298828,0,5,10.526315689086914,5.263157844543457,0,10,0,4.761904716491699,9.523809432983398,0,0,31.57894515991211,4.761904716491699,40,0,100,0,10.526315689086914,0,0,16376,5611,79661,62,91,96517.3228149414,6863.348327636719,263.75128173828125,33336799232,0,5596487680,0
200,1771894017558,1658,971,400,1152,2673,2660,2664,2679,2581,2600,2599,2589,871,400,400,3800,3700,400,849,400,0,0,4.761904716491699,0,0,4.761904716491699,5,0,0,0,0,0,10,10.526315689086914,61.11111068725586,16.666667938232422,100,0,0,0,0,16376,5611,79439,62,91,96520.50762939453,6864.824279785156,263.75128173828125,33336799232,0,5651730432,0
200,1771894017758,1658,971,400,1152,2673,2660,2664,2679,2581,2600,2599,2589,871,400,400,3800,3700,400,849,400,5,0,15.000000953674316,0,4.761904716491699,5,0,0,0,0,0,4.761904716491699,0,25,0,66.66667175292969,100,0,0,0,0,16376,5611,79593,62,93,96523.76733398438,6866.2979736328125,263.75128173828125,33336799232,0,5643247616,0
200,1771894017958,1658,971,400,1152,2673,2660,2664,2679,2581,2600,2599,2589,871,400,400,3800,3700,400,849,400,0,5,10.526315689086914,0,0,9.090909004211426,0,0,0,0,0,0,4.761904716491699,20,52.38095474243164,5,100,0,0,0,0,16376,5611,79524,62,91,96527.0693359375,6867.8099365234375,263.75128173828125,33336799232,0,5639479296,0
200,1771894018158,1658,971,400,1152,2673,2660,2664,2679,2581,2600,2599,2589,871,400,400,3800,3700,400,849,400,18.18181800842285,4.761904716491699,0,0,14.285715103149414,0,0,0,5,0,0,0,5.263157844543457,10,73.68421173095703,0,84.21052551269531,15.000000953674316,22.22222328186035,0,0,16376,5611,79550,62,92,96530.64282226563,6869.572448730469,263.75128173828125,33336799232,0,5584052224,0
199,1771894018358,1658,971,400,1152,2673,2660,2664,2679,2581,2600,2599,2589,871,400,400,3800,3700,400,849,400,0,0,0,0,10.526315689086914,0,4.761904716491699,0,0,0,0,0,15.000000953674316,0,50,0,0,100,23.809524536132813,0,0,16376,5611,79538,62,92,96533.82116699219,6870.980407714844,263.75128173828125,33336799232,0,5599936512,0
199,1771894018558,1658,971,400,1152,2673,2660,2664,2679,2581,2600,2599,2589,871,400,400,3800,3700,400,849,400,4.761904716491699,0,30.000001907348633,0,0,0,0,0,0,0,14.285715103149414,4.761904716491699,5,0,50,0,0,100,20,0,0,16376,5611,79541,62,89,96537.08721923828,6872.452453613281,263.75128173828125,33336799232,0,5612707840,0
200,1771894018758,1658,971,400,1152,2673,2660,2664,2679,2581,2600,2599,2589,871,400,400,3800,3700,400,849,400,15.789472579956055,0,0,0,9.523809432983398,0,0,0,9.523809432983398,0,0,0,0,0,50,0,0,100,23.809524536132813,0,0,16376,5611,79554,62,92,96540.30645751953,6873.892822265625,263.75128173828125,33336799232,0,5612380160,0
200,1771894018958,1658,971,400,1152,2673,2660,2664,2679,2581,2600,2599,2589,871,400,400,3800,3700,400,849,400,0,0,9.523809432983398,0,0,0,0,0,10,0,0,0,5.263157844543457,0,61.904762268066406,0,0,100,20,0,0,16376,5611,79544,62,92,96543.44750976563,6875.2530517578125,263.75128173828125,33336799232,0,5610672128,0
199,1771894019158,1658,971,400,1152,2673,2660,2664,2679,2581,2600,2599,2589,871,400,400,3800,3700,400,849,400,9.090909004211426,0,15.789472579956055,0,9.523809432983398,0,0,0,0,0,5.263157844543457,0,0,0,26.3157901763916,35,55,36.842105865478516,20,0,0,16376,5611,79615,62,91,96546.73059082031,6876.7310791015625,263.75128173828125,33336799232,0,5629947904,0
200,1771894019359,1658,971,400,1152,2673,2660,2664,2679,2581,2600,2599,2589,871,400,400,3800,3700,400,849,400,0,0,0,0,9.523809432983398,5,0,0,0,0,0,0,0,0,5.263157844543457,66.66667175292969,100,0,21.052631378173828,0,0,16376,5611,79685,62,94,96549.93115234375,6878.147155761719,263.75128173828125,33336799232,0,5631516672,0
200,1771894019559,1658,971,400,1152,2673,2660,2664,2679,2581,2600,2599,2589,871,400,400,3800,3700,400,849,400,5,0,0,0,10,5,0,0,5,0,0,0,0,0,0,60.000003814697266,100,0,28.571430206298828,0,0,16376,5625,79521,62,92,96553.14227294922,6879.5755615234375,263.75128173828125,33336799232,0,5631582208,0
