Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771906060026,1620,400,1825,1868,1304,400,1399,1366,1310,1310,1368,1375,1840,400,1277,400,956,400,1661,400,8.108107566833496,7.894736289978027,13.1578950881958,8.333333969116211,8.571429252624512,10.810811042785645,10.810811042785645,17.142858505249023,12.820513725280762,7.894736289978027,10.526315689086914,5.555555820465088,8.333333969116211,16.216215133666992,11.111111640930176,10.526315689086914,16.666667938232422,8.333333969116211,8.333333969116211,10.526315689086914,0,16376,14941,5225,43,0,188677.9712524414,13789.250061035156,265.23736572265625,33336799232,0,5745156096,0
200,1771906060026,1620,400,1825,1868,1304,400,1399,1366,1310,1310,1368,1375,1840,400,1277,400,956,400,1661,400,8.108107566833496,7.894736289978027,13.1578950881958,8.333333969116211,8.571429252624512,10.810811042785645,10.810811042785645,17.142858505249023,12.820513725280762,7.894736289978027,10.526315689086914,5.555555820465088,8.333333969116211,16.216215133666992,11.111111640930176,10.526315689086914,16.666667938232422,8.333333969116211,8.333333969116211,10.526315689086914,0,16376,14941,5225,43,0,188678.2178955078,13789.308959960938,265.23736572265625,33336799232,0,5763563520,0
199,1771906060227,1620,400,1825,1868,1304,400,1399,1366,1310,1310,1368,1375,1840,400,1277,400,956,400,1661,400,0,0,0,0,3.4482758045196533,0,3.4482758045196533,3.4482758045196533,0,0,6.896551609039307,7.407407283782959,3.7037036418914795,0,27.586206436157227,0,44.4444465637207,0,20.689655303955078,0,0,16376,14941,5225,43,0,188680.5692138672,13790.153381347656,265.23736572265625,33336799232,0,5877997568,0
200,1771906060427,1620,400,1825,1868,1304,400,1399,1366,1310,1310,1368,1375,1840,400,1277,400,956,400,1661,400,5,0,5,0,0,0,0,0,0,0,0,4.761904716491699,4.761904716491699,10,15.000000953674316,70,23.809524536132813,0,20,0,0,16376,14941,5600,43,0,188683.3949584961,13791.470520019531,265.23736572265625,33336799232,0,5822603264,0
199,1771906060628,1620,400,1825,1868,1304,400,1399,1366,1310,1310,1368,1375,1840,400,1277,400,956,400,1661,400,0,4.761904716491699,10,0,5,4.761904716491699,0,0,4.761904716491699,5,5,4.761904716491699,5.263157844543457,0,78.94737243652344,0,57.142860412597656,47.619049072265625,36.842105865478516,0,0,16376,508,6129,43,0,188686.58319091797,13793.089233398438,265.23736572265625,33336799232,0,5733367808,0
199,1771906060828,1620,400,1825,1868,1304,400,1399,1366,1310,1310,1368,1375,1840,400,1277,400,956,400,1661,400,0,4.761904716491699,10,0,5,4.761904716491699,0,0,4.761904716491699,5,5,4.761904716491699,5.263157844543457,0,78.94737243652344,0,57.142860412597656,47.619049072265625,36.842105865478516,0,0,16376,508,6485,43,100,188688.7081298828,13793.715759277344,265.23736572265625,33336799232,0,5586329600,0
199,1771906061028,1620,400,1825,1868,1304,400,1399,1366,1310,1310,1368,1375,1840,400,1277,400,956,400,1661,400,7.500000476837158,2.5,2.5641026496887207,17.073171615600586,2.5641026496887207,10,2.5,0,0,0,0,2.5,7.317072868347168,0,7.500000476837158,12.820513725280762,71.79487609863281,0,12.5,0,0,16376,508,11718,44,100,188691.06756591797,13794.414123535156,265.23736572265625,33336799232,0,5566685184,0
200,1771906061228,1620,400,1825,1868,1304,400,1399,1366,1310,1310,1368,1375,1840,400,1277,400,956,400,1661,400,0,0,0,0,0,5,0,0,4.761904716491699,0,0,0,0,0,10,0,90,0,4.761904716491699,0,0,16376,508,14925,44,90,188693.8667602539,13795.597473144531,265.23736572265625,33336799232,0,5596966912,0
200,1771906061428,1620,400,1825,1868,1304,400,1399,1366,1310,1310,1368,1375,1840,400,1277,400,956,400,1661,400,0,0,0,0,0,0,5,0,0,0,0,0,0,0,20,0,63.15789031982422,0,0,0,0,16376,508,21698,44,0,188696.55242919922,13796.52197265625,265.23736572265625,33336799232,0,5554032640,0
199,1771906061628,1620,400,1825,1868,1304,400,1399,1366,1310,1310,1368,1375,1840,400,1277,400,956,400,1661,400,0,0,9.523809432983398,21.052631378173828,13.636363983154297,0,5,0,0,0,0,0,4.761904716491699,0,47.36842346191406,0,20,0,9.523809432983398,0,0,16376,508,25967,44,0,188699.12615966797,13797.315795898438,265.23736572265625,33336799232,0,5383503872,0
